time_minutes,hour_decimal,Jan_DOY015,Apr_DOY105,Jul_DOY196,Sep_DOY258,Oct_DOY289,Dec_DOY350
778,12.9667,,,,,473.41,
779,12.9833,,,,,424.02,
780,13.0,,,,,582.86,
781,13.0167,,,,,558.64,
782,13.0333,,,,,398.35,
783,13.05,,,,,255.76,
784,13.0667,,,,,499.79,
785,13.0833,,,,,568.12,
786,13.1,,,,,559.26,
787,13.1167,,,,,497.88,
788,13.1333,,,,,389.35,
789,13.15,,,,,265.31,
790,13.1667,,,,,589.84,
791,13.1833,,,,,540.29,
792,13.2,,,,,433.74,
793,13.2167,,,,,409.85,
794,13.2333,,,,,684.58,
795,13.25,,,,,614.68,
796,13.2667,,,,,455.15,
797,13.2833,,,,,414.54,
798,13.3,,,,,495.28,
799,13.3167,,,,,419.01,
800,13.3333,,,,,666.9,
801,13.35,,,,,633.34,
802,13.3667,,,,,569.09,
803,13.3833,,,,,487.17,
804,13.4,,,,,615.92,
805,13.4167,,,,,690.66,
806,13.4333,,,,,689.2,
807,13.45,,,,,558.4,
808,13.4667,,,,,686.22,
809,13.4833,,,,,684.71,
810,13.5,,,,,50.83,
811,13.5167,,,,,162.75,
812,13.5333,,,,,106.17,
813,13.55,,,,,119.92,
814,13.5667,,,,,99.27,
815,13.5833,,,,,584.12,
816,13.6,,,,,673.77,
817,13.6167,,,,,543.26,
818,13.6333,,,,,670.51,
819,13.65,,,,,668.87,
820,13.6667,,,,,667.21,
821,13.6833,,,,,662.08,
822,13.7,,,,,663.85,
823,13.7167,,,,,545.2,
824,13.7333,,,,,505.61,
825,13.75,,,,,658.7,
826,13.7667,,,,,656.96,
827,13.7833,,,,,466.03,
828,13.8,,,,,626.53,
829,13.8167,,,,,393.55,
830,13.8333,,,,,649.86,
831,13.85,,,,,402.69,
832,13.8667,,,,,617.17,
833,13.8833,,,,,397.19,
834,13.9,,,,,642.55,
835,13.9167,,,,,369.88,
836,13.9333,,,,,334.08,
837,13.95,,,,,354.43,
838,13.9667,,,,,270.14,
839,13.9833,,,,,495.69,
840,14.0,,,,,93.74,
841,14.0167,,,,,117.92,
842,14.0333,,,,,137.72,
843,14.05,,,,,110.72,
844,14.0667,,,,,97.3,
845,14.0833,,,,,283.53,
846,14.1,,,,,314.39,
847,14.1167,,,,,394.26,
848,14.1333,,,,,268.48,
849,14.15,,,,,487.22,
850,14.1667,,,,,611.24,
851,14.1833,,,,,431.24,
852,14.2,,,,,449.98,
853,14.2167,,,,,502.49,
854,14.2333,,,,,370.82,
855,14.25,,,,,583.48,
856,14.2667,,,,,598.67,
857,14.2833,,,,,378.52,
858,14.3,,,,,594.38,
859,14.3167,,,,,592.22,
860,14.3333,,,,,486.75,
861,14.35,,,,,587.86,
862,14.3667,,,,,585.66,
863,14.3833,,,,,583.45,
864,14.4,,,,,533.9,
865,14.4167,,,,,540.81,
866,14.4333,,,,,301.9,
867,14.45,,,,,391.05,
868,14.4667,,,,,481.78,
869,14.4833,,,,,366.42,
870,14.5,,,,,410.89,
871,14.5167,,,,,355.03,
872,14.5333,,,,,419.25,
873,14.55,,,,,290.81,
874,14.5667,,,,,433.74,
875,14.5833,,,,,379.62,
876,14.6,,,,,516.78,
877,14.6167,,,,,277.24,
878,14.6333,,,,,425.04,
879,14.65,,,,,482.4,
880,14.6667,,,,,291.91,
881,14.6833,,,,,408.89,
882,14.7,,,,,347.98,
883,14.7167,,,,,431.14,
884,14.7333,,,,,435.41,
885,14.75,,,,,342.56,
886,14.7667,,,,,529.42,
887,14.7833,,,,,425.92,
888,14.8,,,,,524.44,
889,14.8167,,,,,521.94,
890,14.8333,,,,,409.59,
891,14.85,,,,,422.4,
892,14.8667,,,,,314.01,
893,14.8833,,,,,511.81,
894,14.9,,,,,509.25,
895,14.9167,,,,,465.47,
896,14.9333,,,,,504.11,
897,14.95,,,,,478.45,
898,14.9667,,,,,498.92,
899,14.9833,,,,,433.26,
900,15.0,,,,,493.7,
901,15.0167,,,,,491.07,
902,15.0333,,,,,488.43,
903,15.05,,,,,485.78,
904,15.0667,,,,,483.12,
905,15.0833,,,,,480.45,
906,15.1,,,,,457.41,
907,15.1167,,,,,475.09,
908,15.1333,,,,,472.39,
909,15.15,,,,,469.68,
910,15.1667,,,,,280.69,
911,15.1833,,,,,264.67,
912,15.2,,,,,461.51,
913,15.2167,,,,,335.01,
914,15.2333,,,,,456.01,
915,15.25,,,,,345.95,
916,15.2667,,,,,357.77,
917,15.2833,,,,,284.87,
918,15.3,,,,,271.1,
919,15.3167,,,,,342.16,
920,15.3333,,,,,431.0,
921,15.35,,,,,316.68,
922,15.3667,,,,,433.64,
923,15.3833,,,,,392.55,
924,15.4,,,,,403.51,
925,15.4167,,,,,425.11,
926,15.4333,,,,,298.16,
927,15.45,,,,,419.38,
928,15.4667,,,,,377.62,
929,15.4833,,,,,409.84,
930,15.5,,,,,410.71,
931,15.5167,,,,,377.39,
932,15.5333,,,,,359.59,
933,15.55,,,,,386.16,
934,15.5667,,,,,399.04,
935,15.5833,,,,,394.62,
936,15.6,,,,,393.16,
937,15.6167,,,,,390.21,
938,15.6333,,,,,336.33,
939,15.65,,,,,373.76,
940,15.6667,,,,,381.3,
941,15.6833,,,,,378.32,
942,15.7,,,,,375.32,
943,15.7167,,,,,372.32,
944,15.7333,,,,,360.47,
945,15.75,,,,,282.4,
946,15.7667,,,,,260.76,
947,15.7833,,,,,360.25,
948,15.8,,,,,196.16,
949,15.8167,,,,,292.61,
950,15.8333,,,,,199.14,
951,15.85,,,,,223.99,
952,15.8667,,,,,300.5,
953,15.8833,,,,,261.91,
954,15.9,,,,,338.83,
955,15.9167,,,,,335.74,
956,15.9333,,,,,332.65,
957,15.95,,,,,329.55,
958,15.9667,,,,,326.44,
959,15.9833,,,,,323.33,
960,16.0,,,,,227.12,
961,16.0167,,,,,289.37,
962,16.0333,,,,,313.95,
963,16.05,,,,,237.93,
964,16.0667,,,,,284.69,
965,16.0833,,,,,304.51,
966,16.1,,,,,139.82,
967,16.1167,,,,,226.89,
968,16.1333,,,,,184.16,
969,16.15,,,,,218.92,
970,16.1667,,,,,47.77,
971,16.1833,,,,,79.78,
972,16.2,,,,,46.01,
973,16.2167,,,,,53.34,
974,16.2333,,,,,71.09,
975,16.25,,,,,85.05,
976,16.2667,,,,,27.12,
977,16.2833,,,,,64.39,
978,16.3,,,,,40.67,
979,16.3167,,,,,59.76,
980,16.3333,,,,,189.77,
981,16.35,,,,,253.26,
982,16.3667,,,,,152.41,
983,16.3833,,,,,231.78,
984,16.4,,,,,243.5,
985,16.4167,,,,,144.22,
986,16.4333,,,,,211.79,
987,16.45,,,,,233.69,
988,16.4667,,,,,230.41,
989,16.4833,,,,,227.13,
990,16.5,,,,,223.84,
991,16.5167,,,,,197.41,
992,16.5333,,,,,154.11,
993,16.55,,,,,176.98,
994,16.5667,,,,,210.64,
995,16.5833,,,,,171.23,
996,16.6,,,,,204.02,
997,16.6167,,,,,146.98,
998,16.6333,,,,,197.38,
999,16.65,,,,,161.12,
1000,16.6667,,,,,190.72,
1001,16.6833,,,,,187.38,
1002,16.7,,,,,184.04,
1003,16.7167,,,,,161.51,
1004,16.7333,,,,,177.36,
1005,16.75,,,,,161.14,
1006,16.7667,,,,,149.04,
1007,16.7833,,,,,167.3,
1008,16.8,,,,,128.42,
1009,16.8167,,,,,160.57,
1010,16.8333,,,,,131.97,
1011,16.85,,,,,83.19,
1012,16.8667,,,,,130.58,
1013,16.8833,,,,,82.69,
1014,16.9,,,,,103.64,
1015,16.9167,,,,,126.92,
1016,16.9333,,,,,136.94,
1017,16.95,,,,,133.55,
1018,16.9667,,,,,130.16,
1019,16.9833,,,,,126.77,
1020,17.0,,,,,114.68,
1021,17.0167,,,,,73.43,
1022,17.0333,,,,,116.58,
1023,17.05,,,,,113.17,
1024,17.0667,,,,,109.77,
1025,17.0833,,,,,74.09,
1026,17.1,,,,,71.44,
1027,17.1167,,,,,49.61,
1028,17.1333,,,,,80.44,
1029,17.15,,,,,32.07,
1030,17.1667,,,,,7.5,
1031,17.1833,,,,,16.6,
1032,17.2,,,,,17.96,
1033,17.2167,,,,,12.39,
1034,17.2333,,,,,20.87,
1035,17.25,,,,,26.04,
1036,17.2667,,,,,46.72,
1037,17.2833,,,,,48.99,
1038,17.3,,,,,42.9,
1039,17.3167,,,,,33.32,
1040,17.3333,,,,,15.6,
1041,17.35,,,,,11.95,
1042,17.3667,,,,,8.76,
1043,17.3833,,,,,8.0,
1044,17.4,,,,,9.24,
1045,17.4167,,,,,20.4,
1046,17.4333,,,,,26.97,
1047,17.45,,,,,19.81,
1048,17.4667,,,,,23.72,
1049,17.4833,,,,,20.1,
1050,17.5,,,,,17.41,
1051,17.5167,,,,,7.34,
1052,17.5333,,,,,9.96,
1053,17.55,,,,,10.33,
1054,17.5667,,,,,6.63,
1055,17.5833,,,,,0.42,
1056,17.6,,,,,0.0,
1057,17.6167,,,,,0.0,
1058,17.6333,,,,,0.0,
1059,17.65,,,,,0.0,
1060,17.6667,,,,,0.0,
1061,17.6833,,,,,0.0,
1062,17.7,,,,,0.0,
1063,17.7167,,,,,0.0,
1064,17.7333,,,,,0.0,
1065,17.75,,,,,0.0,
1066,17.7667,,,,,0.0,
1067,17.7833,,,,,0.0,
1068,17.8,,,,,0.0,
1069,17.8167,,,,,0.0,
1070,17.8333,,,,,0.0,
1071,17.85,,,,,0.0,
1072,17.8667,,,,,0.0,
1073,17.8833,,,,,0.0,
1074,17.9,,,,,0.0,
1075,17.9167,,,,,0.0,
1076,17.9333,,,,,0.0,
1077,17.95,,,,,0.0,
1078,17.9667,,,,,0.0,
1079,17.9833,,,,,0.0,
1080,18.0,,,,,0.0,
1081,18.0167,,,,,0.0,
1082,18.0333,,,,,0.0,
1083,18.05,,,,,0.0,
1084,18.0667,,,,,0.0,
1085,18.0833,,,,,0.0,
1086,18.1,,,,,0.0,
1087,18.1167,,,,,0.0,
1088,18.1333,,,,,0.0,
1089,18.15,,,,,0.0,
1090,18.1667,,,,,0.0,
1091,18.1833,,,,,0.0,
1092,18.2,,,,,0.0,
1093,18.2167,,,,,0.0,
1094,18.2333,,,,,0.0,
1095,18.25,,,,,0.0,
1096,18.2667,,,,,0.0,
1097,18.2833,,,,,0.0,
1098,18.3,,,,,0.0,
1099,18.3167,,,,,0.0,
1100,18.3333,,,,,0.0,
1101,18.35,,,,,0.0,
1102,18.3667,,,,,0.0,
1103,18.3833,,,,,0.0,
1104,18.4,,,,,0.0,
1105,18.4167,,,,,0.0,
1106,18.4333,,,,,0.0,
1107,18.45,,,,,0.0,
1108,18.4667,,,,,0.0,
1109,18.4833,,,,,0.0,
1110,18.5,,,,,0.0,
1111,18.5167,,,,,0.0,
1112,18.5333,,,,,0.0,
1113,18.55,,,,,0.0,
1114,18.5667,,,,,0.0,
1115,18.5833,,,,,0.0,
1116,18.6,,,,,0.0,
1117,18.6167,,,,,0.0,
1118,18.6333,,,,,0.0,
1119,18.65,,,,,0.0,
1120,18.6667,,,,,0.0,
1121,18.6833,,,,,0.0,
1122,18.7,,,,,0.0,
1123,18.7167,,,,,0.0,
1124,18.7333,,,,,0.0,
1125,18.75,,,,,0.0,
1126,18.7667,,,,,0.0,
1127,18.7833,,,,,0.0,
1128,18.8,,,,,0.0,
1129,18.8167,,,,,0.0,
1130,18.8333,,,,,0.0,
1131,18.85,,,,,0.0,
1132,18.8667,,,,,0.0,
1133,18.8833,,,,,0.0,
1134,18.9,,,,,0.0,
1135,18.9167,,,,,0.0,
1136,18.9333,,,,,0.0,
1137,18.95,,,,,0.0,
1138,18.9667,,,,,0.0,
1139,18.9833,,,,,0.0,
1140,19.0,,,,,0.0,
1141,19.0167,,,,,0.0,
1142,19.0333,,,,,0.0,
1143,19.05,,,,,0.0,
1144,19.0667,,,,,0.0,
1145,19.0833,,,,,0.0,
1146,19.1,,,,,0.0,
1147,19.1167,,,,,0.0,
1148,19.1333,,,,,0.0,
1149,19.15,,,,,0.0,
1150,19.1667,,,,,0.0,
1151,19.1833,,,,,0.0,
1152,19.2,,,,,0.0,
1153,19.2167,,,,,0.0,
1154,19.2333,,,,,0.0,
1155,19.25,,,,,0.0,
1156,19.2667,,,,,0.0,
1157,19.2833,,,,,0.0,
1158,19.3,,,,,0.0,
1159,19.3167,,,,,0.0,
1160,19.3333,,,,,0.0,
1161,19.35,,,,,0.0,
1162,19.3667,,,,,0.0,
1163,19.3833,,,,,0.0,
1164,19.4,,,,,0.0,
1165,19.4167,,,,,0.0,
1166,19.4333,,,,,0.0,
1167,19.45,,,,,0.0,
1168,19.4667,,,,,0.0,
1169,19.4833,,,,,0.0,
1170,19.5,,,,,0.0,
1171,19.5167,,,,,0.0,
1172,19.5333,,,,,0.0,
1173,19.55,,,,,0.0,
1174,19.5667,,,,,0.0,
1175,19.5833,,,,,0.0,
1176,19.6,,,,,0.0,
1177,19.6167,,,,,0.0,
1178,19.6333,,,,,0.0,
1179,19.65,,,,,0.0,
1180,19.6667,,,,,0.0,
1181,19.6833,,,,,0.0,
1182,19.7,,,,,0.0,
1183,19.7167,,,,,0.0,
1184,19.7333,,,,,0.0,
1185,19.75,,,,,0.0,
1186,19.7667,,,,,0.0,
1187,19.7833,,,,,0.0,
1188,19.8,,,,,0.0,
1189,19.8167,,,,,0.0,
1190,19.8333,,,,,0.0,
1191,19.85,,,,,0.0,
1192,19.8667,,,,,0.0,
1193,19.8833,,,,,0.0,
1194,19.9,,,,,0.0,
1195,19.9167,,,,,0.0,
1196,19.9333,,,,,0.0,
1197,19.95,,,,,0.0,
1198,19.9667,,,,,0.0,
1199,19.9833,,,,,0.0,
1200,20.0,,,,,0.0,
1201,20.0167,,,,,0.0,
1202,20.0333,,,,,0.0,
1203,20.05,,,,,0.0,
1204,20.0667,,,,,0.0,
1205,20.0833,,,,,0.0,
1206,20.1,,,,,0.0,
1207,20.1167,,,,,0.0,
1208,20.1333,,,,,0.0,
1209,20.15,,,,,0.0,
1210,20.1667,,,,,0.0,
1211,20.1833,,,,,0.0,
1212,20.2,,,,,0.0,
1213,20.2167,,,,,0.0,
1214,20.2333,,,,,0.0,
1215,20.25,,,,,0.0,
1216,20.2667,,,,,0.0,
1217,20.2833,,,,,0.0,
1218,20.3,,,,,0.0,
1219,20.3167,,,,,0.0,
1220,20.3333,,,,,0.0,
1221,20.35,,,,,0.0,
1222,20.3667,,,,,0.0,
1223,20.3833,,,,,0.0,
1224,20.4,,,,,0.0,
1225,20.4167,,,,,0.0,
1226,20.4333,,,,,0.0,
1227,20.45,,,,,0.0,
1228,20.4667,,,,,0.0,
1229,20.4833,,,,,0.0,
1230,20.5,,,,,0.0,
1231,20.5167,,,,,0.0,
1232,20.5333,,,,,0.0,
1233,20.55,,,,,0.0,
1234,20.5667,,,,,0.0,
1235,20.5833,,,,,0.0,
1236,20.6,,,,,0.0,
1237,20.6167,,,,,0.0,
1238,20.6333,,,,,0.0,
1239,20.65,,,,,0.0,
1240,20.6667,,,,,0.0,
1241,20.6833,,,,,0.0,
1242,20.7,,,,,0.0,
1243,20.7167,,,,,0.0,
1244,20.7333,,,,,0.0,
1245,20.75,,,,,0.0,
1246,20.7667,,,,,0.0,
1247,20.7833,,,,,0.0,
1248,20.8,,,,,0.0,
1249,20.8167,,,,,0.0,
1250,20.8333,,,,,0.0,
1251,20.85,,,,,0.0,
1252,20.8667,,,,,0.0,
1253,20.8833,,,,,0.0,
1254,20.9,,,,,0.0,
1255,20.9167,,,,,0.0,
1256,20.9333,,,,,0.0,
1257,20.95,,,,,0.0,
1258,20.9667,,,,,0.0,
1259,20.9833,,,,,0.0,
1260,21.0,,,,,0.0,
1261,21.0167,,,,,0.0,
1262,21.0333,,,,,0.0,
1263,21.05,,,,,0.0,
1264,21.0667,,,,,0.0,
1265,21.0833,,,,,0.0,
1266,21.1,,,,,0.0,
1267,21.1167,,,,,0.0,
1268,21.1333,,,,,0.0,
1269,21.15,,,,,0.0,
1270,21.1667,,,,,0.0,
1271,21.1833,,,,,0.0,
1272,21.2,,,,,0.0,
1273,21.2167,,,,,0.0,
1274,21.2333,,,,,0.0,
1275,21.25,,,,,0.0,
1276,21.2667,,,,,0.0,
1277,21.2833,,,,,0.0,
1278,21.3,,,,,0.0,
1279,21.3167,,,,,0.0,
1280,21.3333,,,,,0.0,
1281,21.35,,,,,0.0,
1282,21.3667,,,,,0.0,
1283,21.3833,,,,,0.0,
1284,21.4,,,,,0.0,
1285,21.4167,,,,,0.0,
1286,21.4333,,,,,0.0,
1287,21.45,,,,,0.0,
1288,21.4667,,,,,0.0,
1289,21.4833,,,,,0.0,
1290,21.5,,,,,0.0,
1291,21.5167,,,,,0.0,
1292,21.5333,,,,,0.0,
1293,21.55,,,,,0.0,
1294,21.5667,,,,,0.0,
1295,21.5833,,,,,0.0,
1296,21.6,,,,,0.0,
1297,21.6167,,,,,0.0,
1298,21.6333,,,,,0.0,
1299,21.65,,,,,0.0,
1300,21.6667,,,,,0.0,
1301,21.6833,,,,,0.0,
1302,21.7,,,,,0.0,
1303,21.7167,,,,,0.0,
1304,21.7333,,,,,0.0,
1305,21.75,,,,,0.0,
1306,21.7667,,,,,0.0,
1307,21.7833,,,,,0.0,
1308,21.8,,,,,0.0,
1309,21.8167,,,,,0.0,
1310,21.8333,,,,,0.0,
1311,21.85,,,,,0.0,
1312,21.8667,,,,,0.0,
1313,21.8833,,,,,0.0,
1314,21.9,,,,,0.0,
1315,21.9167,,,,,0.0,
1316,21.9333,,,,,0.0,
1317,21.95,,,,,0.0,
1318,21.9667,,,,,0.0,
1319,21.9833,,,,,0.0,
1320,22.0,,,,,0.0,
1321,22.0167,,,,,0.0,
1322,22.0333,,,,,0.0,
1323,22.05,,,,,0.0,
1324,22.0667,,,,,0.0,
1325,22.0833,,,,,0.0,
1326,22.1,,,,,0.0,
1327,22.1167,,,,,0.0,
1328,22.1333,,,,,0.0,
1329,22.15,,,,,0.0,
1330,22.1667,,,,,0.0,
1331,22.1833,,,,,0.0,
1332,22.2,,,,,0.0,
1333,22.2167,,,,,0.0,
1334,22.2333,,,,,0.0,
1335,22.25,,,,,0.0,
1336,22.2667,,,,,0.0,
1337,22.2833,,,,,0.0,
1338,22.3,,,,,0.0,
1339,22.3167,,,,,0.0,
1340,22.3333,,,,,0.0,
1341,22.35,,,,,0.0,
1342,22.3667,,,,,0.0,
1343,22.3833,,,,,0.0,
1344,22.4,,,,,0.0,
1345,22.4167,,,,,0.0,
1346,22.4333,,,,,0.0,
1347,22.45,,,,,0.0,
1348,22.4667,,,,,0.0,
1349,22.4833,,,,,0.0,
1350,22.5,,,,,0.0,
1351,22.5167,,,,,0.0,
1352,22.5333,,,,,0.0,
1353,22.55,,,,,0.0,
1354,22.5667,,,,,0.0,
1355,22.5833,,,,,0.0,
1356,22.6,,,,,0.0,
1357,22.6167,,,,,0.0,
1358,22.6333,,,,,0.0,
1359,22.65,,,,,0.0,
1360,22.6667,,,,,0.0,
1361,22.6833,,,,,0.0,
1362,22.7,,,,,0.0,
1363,22.7167,,,,,0.0,
1364,22.7333,,,,,0.0,
1365,22.75,,,,,0.0,
1366,22.7667,,,,,0.0,
1367,22.7833,,,,,0.0,
1368,22.8,,,,,0.0,
1369,22.8167,,,,,0.0,
1370,22.8333,,,,,0.0,
1371,22.85,,,,,0.0,
1372,22.8667,,,,,0.0,
1373,22.8833,,,,,0.0,
1374,22.9,,,,,0.0,
1375,22.9167,,,,,0.0,
1376,22.9333,,,,,0.0,
1377,22.95,,,,,0.0,
1378,22.9667,,,,,0.0,
1379,22.9833,,,,,0.0,
1380,23.0,,,,,0.0,
1381,23.0167,,,,,0.0,
1382,23.0333,,,,,0.0,
1383,23.05,,,,,0.0,
1384,23.0667,,,,,0.0,
1385,23.0833,,,,,0.0,
1386,23.1,,,,,0.0,
1387,23.1167,,,,,0.0,
1388,23.1333,,,,,0.0,
1389,23.15,,,,,0.0,
1390,23.1667,,,,,0.0,
1391,23.1833,,,,,0.0,
1392,23.2,,,,,0.0,
1393,23.2167,,,,,0.0,
1394,23.2333,,,,,0.0,
1395,23.25,,,,,0.0,
1396,23.2667,,,,,0.0,
1397,23.2833,,,,,0.0,
1398,23.3,,,,,0.0,
1399,23.3167,,,,,0.0,
1400,23.3333,,,,,0.0,
1401,23.35,,,,,0.0,
1402,23.3667,,,,,0.0,
1403,23.3833,,,,,0.0,
1404,23.4,,,,,0.0,
1405,23.4167,,,,,0.0,
1406,23.4333,,,,,0.0,
1407,23.45,,,,,0.0,
1408,23.4667,,,,,0.0,
1409,23.4833,,,,,0.0,
1410,23.5,,,,,0.0,
1411,23.5167,,,,,0.0,
1412,23.5333,,,,,0.0,
1413,23.55,,,,,0.0,
1414,23.5667,,,,,0.0,
1415,23.5833,,,,,0.0,
1416,23.6,,,,,0.0,
1417,23.6167,,,,,0.0,
1418,23.6333,,,,,0.0,
1419,23.65,,,,,0.0,
1420,23.6667,,,,,0.0,
1421,23.6833,,,,,0.0,
1422,23.7,,,,,0.0,
1423,23.7167,,,,,0.0,
1424,23.7333,,,,,0.0,
1425,23.75,,,,,0.0,
1426,23.7667,,,,,0.0,
1427,23.7833,,,,,0.0,
1428,23.8,,,,,0.0,
1429,23.8167,,,,,0.0,
1430,23.8333,,,,,0.0,
1431,23.85,,,,,0.0,
1432,23.8667,,,,,0.0,
1433,23.8833,,,,,0.0,
1434,23.9,,,,,0.0,
1435,23.9167,,,,,0.0,
1436,23.9333,,,,,0.0,
1437,23.95,,,,,0.0,
1438,23.9667,,,,,0.0,
1439,23.9833,,,,,0.0,
0,0.0,,,,,,0.0
1,0.0167,,,,,,0.0
2,0.0333,,,,,,0.0
3,0.05,,,,,,0.0
4,0.0667,,,,,,0.0
5,0.0833,,,,,,0.0
6,0.1,,,,,,0.0
7,0.1167,,,,,,0.0
8,0.1333,,,,,,0.0
9,0.15,,,,,,0.0
10,0.1667,,,,,,0.0
11,0.1833,,,,,,0.0
12,0.2,,,,,,0.0
13,0.2167,,,,,,0.0
14,0.2333,,,,,,0.0
15,0.25,,,,,,0.0
16,0.2667,,,,,,0.0
17,0.2833,,,,,,0.0
18,0.3,,,,,,0.0
19,0.3167,,,,,,0.0
20,0.3333,,,,,,0.0
21,0.35,,,,,,0.0
22,0.3667,,,,,,0.0
23,0.3833,,,,,,0.0
24,0.4,,,,,,0.0
25,0.4167,,,,,,0.0
26,0.4333,,,,,,0.0
27,0.45,,,,,,0.0
28,0.4667,,,,,,0.0
29,0.4833,,,,,,0.0
30,0.5,,,,,,0.0
31,0.5167,,,,,,0.0
32,0.5333,,,,,,0.0
33,0.55,,,,,,0.0
34,0.5667,,,,,,0.0
35,0.5833,,,,,,0.0
36,0.6,,,,,,0.0
37,0.6167,,,,,,0.0
38,0.6333,,,,,,0.0
39,0.65,,,,,,0.0
40,0.6667,,,,,,0.0
41,0.6833,,,,,,0.0
42,0.7,,,,,,0.0
43,0.7167,,,,,,0.0
44,0.7333,,,,,,0.0
45,0.75,,,,,,0.0
46,0.7667,,,,,,0.0
47,0.7833,,,,,,0.0
48,0.8,,,,,,0.0
49,0.8167,,,,,,0.0
50,0.8333,,,,,,0.0
51,0.85,,,,,,0.0
52,0.8667,,,,,,0.0
53,0.8833,,,,,,0.0
54,0.9,,,,,,0.0
55,0.9167,,,,,,0.0
56,0.9333,,,,,,0.0
57,0.95,,,,,,0.0
58,0.9667,,,,,,0.0
59,0.9833,,,,,,0.0
60,1.0,,,,,,0.0
61,1.0167,,,,,,0.0
62,1.0333,,,,,,0.0
63,1.05,,,,,,0.0
64,1.0667,,,,,,0.0
65,1.0833,,,,,,0.0
66,1.1,,,,,,0.0
67,1.1167,,,,,,0.0
68,1.1333,,,,,,0.0
69,1.15,,,,,,0.0
70,1.1667,,,,,,0.0
71,1.1833,,,,,,0.0
72,1.2,,,,,,0.0
73,1.2167,,,,,,0.0
74,1.2333,,,,,,0.0
75,1.25,,,,,,0.0
76,1.2667,,,,,,0.0
77,1.2833,,,,,,0.0
78,1.3,,,,,,0.0
79,1.3167,,,,,,0.0
80,1.3333,,,,,,0.0
81,1.35,,,,,,0.0
82,1.3667,,,,,,0.0
83,1.3833,,,,,,0.0
84,1.4,,,,,,0.0
85,1.4167,,,,,,0.0
86,1.4333,,,,,,0.0
87,1.45,,,,,,0.0
88,1.4667,,,,,,0.0
89,1.4833,,,,,,0.0
90,1.5,,,,,,0.0
91,1.5167,,,,,,0.0
92,1.5333,,,,,,0.0
93,1.55,,,,,,0.0
94,1.5667,,,,,,0.0
95,1.5833,,,,,,0.0
96,1.6,,,,,,0.0
97,1.6167,,,,,,0.0
98,1.6333,,,,,,0.0
99,1.65,,,,,,0.0
100,1.6667,,,,,,0.0
101,1.6833,,,,,,0.0
102,1.7,,,,,,0.0
103,1.7167,,,,,,0.0
104,1.7333,,,,,,0.0
105,1.75,,,,,,0.0
106,1.7667,,,,,,0.0
107,1.7833,,,,,,0.0
108,1.8,,,,,,0.0
109,1.8167,,,,,,0.0
110,1.8333,,,,,,0.0
111,1.85,,,,,,0.0
112,1.8667,,,,,,0.0
113,1.8833,,,,,,0.0
114,1.9,,,,,,0.0
115,1.9167,,,,,,0.0
116,1.9333,,,,,,0.0
117,1.95,,,,,,0.0
118,1.9667,,,,,,0.0
119,1.9833,,,,,,0.0
120,2.0,,,,,,0.0
121,2.0167,,,,,,0.0
122,2.0333,,,,,,0.0
123,2.05,,,,,,0.0
124,2.0667,,,,,,0.0
125,2.0833,,,,,,0.0
126,2.1,,,,,,0.0
127,2.1167,,,,,,0.0
128,2.1333,,,,,,0.0
129,2.15,,,,,,0.0
130,2.1667,,,,,,0.0
131,2.1833,,,,,,0.0
132,2.2,,,,,,0.0
133,2.2167,,,,,,0.0
134,2.2333,,,,,,0.0
135,2.25,,,,,,0.0
136,2.2667,,,,,,0.0
137,2.2833,,,,,,0.0
138,2.3,,,,,,0.0
139,2.3167,,,,,,0.0
140,2.3333,,,,,,0.0
141,2.35,,,,,,0.0
142,2.3667,,,,,,0.0
143,2.3833,,,,,,0.0
144,2.4,,,,,,0.0
145,2.4167,,,,,,0.0
146,2.4333,,,,,,0.0
147,2.45,,,,,,0.0
148,2.4667,,,,,,0.0
149,2.4833,,,,,,0.0
150,2.5,,,,,,0.0
151,2.5167,,,,,,0.0
152,2.5333,,,,,,0.0
153,2.55,,,,,,0.0
154,2.5667,,,,,,0.0
155,2.5833,,,,,,0.0
156,2.6,,,,,,0.0
157,2.6167,,,,,,0.0
158,2.6333,,,,,,0.0
159,2.65,,,,,,0.0
160,2.6667,,,,,,0.0
161,2.6833,,,,,,0.0
162,2.7,,,,,,0.0
163,2.7167,,,,,,0.0
164,2.7333,,,,,,0.0
165,2.75,,,,,,0.0
166,2.7667,,,,,,0.0
167,2.7833,,,,,,0.0
168,2.8,,,,,,0.0
169,2.8167,,,,,,0.0
170,2.8333,,,,,,0.0
171,2.85,,,,,,0.0
172,2.8667,,,,,,0.0
173,2.8833,,,,,,0.0
174,2.9,,,,,,0.0
175,2.9167,,,,,,0.0
176,2.9333,,,,,,0.0
177,2.95,,,,,,0.0
178,2.9667,,,,,,0.0
179,2.9833,,,,,,0.0
180,3.0,,,,,,0.0
181,3.0167,,,,,,0.0
182,3.0333,,,,,,0.0
183,3.05,,,,,,0.0
184,3.0667,,,,,,0.0
185,3.0833,,,,,,0.0
186,3.1,,,,,,0.0
187,3.1167,,,,,,0.0
188,3.1333,,,,,,0.0
189,3.15,,,,,,0.0
190,3.1667,,,,,,0.0
191,3.1833,,,,,,0.0
192,3.2,,,,,,0.0
193,3.2167,,,,,,0.0
194,3.2333,,,,,,0.0
195,3.25,,,,,,0.0
196,3.2667,,,,,,0.0
197,3.2833,,,,,,0.0
198,3.3,,,,,,0.0
