doy,month,minute,hour,ghi_wm2
320,11,200,3.3333,0.0
320,11,201,3.35,0.0
320,11,202,3.3667,0.0
320,11,203,3.3833,0.0
320,11,204,3.4,0.0
320,11,205,3.4167,0.0
320,11,206,3.4333,0.0
320,11,207,3.45,0.0
320,11,208,3.4667,0.0
320,11,209,3.4833,0.0
320,11,210,3.5,0.0
320,11,211,3.5167,0.0
320,11,212,3.5333,0.0
320,11,213,3.55,0.0
320,11,214,3.5667,0.0
320,11,215,3.5833,0.0
320,11,216,3.6,0.0
320,11,217,3.6167,0.0
320,11,218,3.6333,0.0
320,11,219,3.65,0.0
320,11,220,3.6667,0.0
320,11,221,3.6833,0.0
320,11,222,3.7,0.0
320,11,223,3.7167,0.0
320,11,224,3.7333,0.0
320,11,225,3.75,0.0
320,11,226,3.7667,0.0
320,11,227,3.7833,0.0
320,11,228,3.8,0.0
320,11,229,3.8167,0.0
320,11,230,3.8333,0.0
320,11,231,3.85,0.0
320,11,232,3.8667,0.0
320,11,233,3.8833,0.0
320,11,234,3.9,0.0
320,11,235,3.9167,0.0
320,11,236,3.9333,0.0
320,11,237,3.95,0.0
320,11,238,3.9667,0.0
320,11,239,3.9833,0.0
320,11,240,4.0,0.0
320,11,241,4.0167,0.0
320,11,242,4.0333,0.0
320,11,243,4.05,0.0
320,11,244,4.0667,0.0
320,11,245,4.0833,0.0
320,11,246,4.1,0.0
320,11,247,4.1167,0.0
320,11,248,4.1333,0.0
320,11,249,4.15,0.0
320,11,250,4.1667,0.0
320,11,251,4.1833,0.0
320,11,252,4.2,0.0
320,11,253,4.2167,0.0
320,11,254,4.2333,0.0
320,11,255,4.25,0.0
320,11,256,4.2667,0.0
320,11,257,4.2833,0.0
320,11,258,4.3,0.0
320,11,259,4.3167,0.0
320,11,260,4.3333,0.0
320,11,261,4.35,0.0
320,11,262,4.3667,0.0
320,11,263,4.3833,0.0
320,11,264,4.4,0.0
320,11,265,4.4167,0.0
320,11,266,4.4333,0.0
320,11,267,4.45,0.0
320,11,268,4.4667,0.0
320,11,269,4.4833,0.0
320,11,270,4.5,0.0
320,11,271,4.5167,0.0
320,11,272,4.5333,0.0
320,11,273,4.55,0.0
320,11,274,4.5667,0.0
320,11,275,4.5833,0.0
320,11,276,4.6,0.0
320,11,277,4.6167,0.0
320,11,278,4.6333,0.0
320,11,279,4.65,0.0
320,11,280,4.6667,0.0
320,11,281,4.6833,0.0
320,11,282,4.7,0.0
320,11,283,4.7167,0.0
320,11,284,4.7333,0.0
320,11,285,4.75,0.0
320,11,286,4.7667,0.0
320,11,287,4.7833,0.0
320,11,288,4.8,0.0
320,11,289,4.8167,0.0
320,11,290,4.8333,0.0
320,11,291,4.85,0.0
320,11,292,4.8667,0.0
320,11,293,4.8833,0.0
320,11,294,4.9,0.0
320,11,295,4.9167,0.0
320,11,296,4.9333,0.0
320,11,297,4.95,0.0
320,11,298,4.9667,0.0
320,11,299,4.9833,0.0
320,11,300,5.0,0.0
320,11,301,5.0167,0.0
320,11,302,5.0333,0.0
320,11,303,5.05,0.0
320,11,304,5.0667,0.0
320,11,305,5.0833,0.0
320,11,306,5.1,0.0
320,11,307,5.1167,0.0
320,11,308,5.1333,0.0
320,11,309,5.15,0.0
320,11,310,5.1667,0.0
320,11,311,5.1833,0.0
320,11,312,5.2,0.0
320,11,313,5.2167,0.0
320,11,314,5.2333,0.0
320,11,315,5.25,0.0
320,11,316,5.2667,0.0
320,11,317,5.2833,0.0
320,11,318,5.3,0.0
320,11,319,5.3167,0.0
320,11,320,5.3333,0.0
320,11,321,5.35,0.0
320,11,322,5.3667,0.0
320,11,323,5.3833,0.0
320,11,324,5.4,0.0
320,11,325,5.4167,0.0
320,11,326,5.4333,0.0
320,11,327,5.45,0.0
320,11,328,5.4667,0.0
320,11,329,5.4833,0.0
320,11,330,5.5,0.0
320,11,331,5.5167,0.0
320,11,332,5.5333,0.0
320,11,333,5.55,0.0
320,11,334,5.5667,0.0
320,11,335,5.5833,0.0
320,11,336,5.6,0.0
320,11,337,5.6167,0.0
320,11,338,5.6333,0.0
320,11,339,5.65,0.0
320,11,340,5.6667,0.0
320,11,341,5.6833,0.0
320,11,342,5.7,0.0
320,11,343,5.7167,0.0
320,11,344,5.7333,0.0
320,11,345,5.75,0.0
320,11,346,5.7667,0.0
320,11,347,5.7833,0.0
320,11,348,5.8,0.0
320,11,349,5.8167,0.0
320,11,350,5.8333,0.0
320,11,351,5.85,0.0
320,11,352,5.8667,0.0
320,11,353,5.8833,0.0
320,11,354,5.9,0.0
320,11,355,5.9167,0.0
320,11,356,5.9333,0.0
320,11,357,5.95,0.0
320,11,358,5.9667,0.0
320,11,359,5.9833,0.0
320,11,360,6.0,0.0
320,11,361,6.0167,0.0
320,11,362,6.0333,0.0
320,11,363,6.05,0.0
320,11,364,6.0667,0.0
320,11,365,6.0833,0.0
320,11,366,6.1,0.0
320,11,367,6.1167,0.0
320,11,368,6.1333,0.0
320,11,369,6.15,0.0
320,11,370,6.1667,0.0
320,11,371,6.1833,0.0
320,11,372,6.2,0.0
320,11,373,6.2167,3.51
320,11,374,6.2333,7.02
320,11,375,6.25,10.53
320,11,376,6.2667,14.04
320,11,377,6.2833,17.55
320,11,378,6.3,20.25
320,11,379,6.3167,21.98
320,11,380,6.3333,28.07
320,11,381,6.35,31.58
320,11,382,6.3667,35.08
320,11,383,6.3833,32.89
320,11,384,6.4,29.14
320,11,385,6.4167,45.6
320,11,386,6.4333,29.26
320,11,387,6.45,52.6
320,11,388,6.4667,56.1
320,11,389,6.4833,51.6
320,11,390,6.5,63.1
320,11,391,6.5167,66.59
320,11,392,6.5333,70.09
320,11,393,6.55,73.58
320,11,394,6.5667,72.64
320,11,395,6.5833,70.46
320,11,396,6.6,79.6
320,11,397,6.6167,56.6
320,11,398,6.6333,55.97
320,11,399,6.65,94.5
320,11,400,6.6667,80.65
320,11,401,6.6833,101.46
320,11,402,6.7,104.54
320,11,403,6.7167,107.36
320,11,404,6.7333,72.64
320,11,405,6.75,115.35
320,11,406,6.7667,80.89
320,11,407,6.7833,88.47
320,11,408,6.8,101.25
320,11,409,6.8167,98.54
320,11,410,6.8333,117.18
320,11,411,6.85,136.1
320,11,412,6.8667,139.55
320,11,413,6.8833,116.11
320,11,414,6.9,146.44
320,11,415,6.9167,140.13
320,11,416,6.9333,92.06
320,11,417,6.95,147.26
320,11,418,6.9667,111.72
320,11,419,6.9833,141.26
320,11,420,7.0,113.05
320,11,421,7.0167,115.55
320,11,422,7.0333,171.84
320,11,423,7.05,147.18
320,11,424,7.0667,165.7
320,11,425,7.0833,168.31
320,11,426,7.1,187.47
320,11,427,7.1167,190.87
320,11,428,7.1333,194.26
320,11,429,7.15,124.02
320,11,430,7.1667,177.96
320,11,431,7.1833,204.4
320,11,432,7.2,121.41
320,11,433,7.2167,136.01
320,11,434,7.2333,214.5
320,11,435,7.25,181.16
320,11,436,7.2667,209.36
320,11,437,7.2833,198.46
320,11,438,7.3,136.97
320,11,439,7.3167,188.94
320,11,440,7.3333,150.49
320,11,441,7.35,237.9
320,11,442,7.3667,241.23
320,11,443,7.3833,238.72
320,11,444,7.4,247.86
320,11,445,7.4167,251.16
320,11,446,7.4333,254.46
320,11,447,7.45,257.76
320,11,448,7.4667,261.05
320,11,449,7.4833,264.33
320,11,450,7.5,267.61
320,11,451,7.5167,268.79
320,11,452,7.5333,216.16
320,11,453,7.55,277.41
320,11,454,7.5667,280.66
320,11,455,7.5833,192.87
320,11,456,7.6,287.15
320,11,457,7.6167,197.55
320,11,458,7.6333,232.3
320,11,459,7.65,286.85
320,11,460,7.6667,300.05
320,11,461,7.6833,303.25
320,11,462,7.7,306.45
320,11,463,7.7167,243.75
320,11,464,7.7333,312.84
320,11,465,7.75,266.97
320,11,466,7.7667,187.71
320,11,467,7.7833,301.8
320,11,468,7.8,325.52
320,11,469,7.8167,195.42
320,11,470,7.8333,331.81
320,11,471,7.85,334.95
320,11,472,7.8667,224.86
320,11,473,7.8833,341.2
320,11,474,7.9,344.32
320,11,475,7.9167,274.22
320,11,476,7.9333,284.39
320,11,477,7.95,215.27
320,11,478,7.9667,354.06
320,11,479,7.9833,260.89
320,11,480,8.0,294.05
320,11,481,8.0167,267.17
320,11,482,8.0333,368.96
320,11,483,8.05,278.2
320,11,484,8.0667,281.06
320,11,485,8.0833,317.67
320,11,486,8.1,381.08
320,11,487,8.1167,384.09
320,11,488,8.1333,262.32
320,11,489,8.15,232.71
320,11,490,8.1667,393.07
320,11,491,8.1833,367.43
320,11,492,8.2,399.01
320,11,493,8.2167,327.37
320,11,494,8.2333,404.92
320,11,495,8.25,308.05
320,11,496,8.2667,410.79
320,11,497,8.2833,413.71
320,11,498,8.3,396.22
320,11,499,8.3167,282.65
320,11,500,8.3333,422.42
320,11,501,8.35,425.3
320,11,502,8.3667,398.28
320,11,503,8.3833,374.6
320,11,504,8.4,342.14
320,11,505,8.4167,354.88
320,11,506,8.4333,439.58
320,11,507,8.45,332.6
320,11,508,8.4667,439.89
320,11,509,8.4833,327.95
320,11,510,8.5,450.83
320,11,511,8.5167,402.19
320,11,512,8.5333,456.39
320,11,513,8.55,400.82
320,11,514,8.5667,461.91
320,11,515,8.5833,464.66
320,11,516,8.6,467.4
320,11,517,8.6167,470.12
320,11,518,8.6333,472.84
320,11,519,8.65,281.99
320,11,520,8.6667,478.23
320,11,521,8.6833,480.92
320,11,522,8.7,297.78
320,11,523,8.7167,462.43
320,11,524,8.7333,430.74
320,11,525,8.75,367.04
320,11,526,8.7667,327.38
320,11,527,8.7833,456.31
320,11,528,8.8,456.21
320,11,529,8.8167,501.99
320,11,530,8.8333,504.58
320,11,531,8.85,507.15
320,11,532,8.8667,306.86
320,11,533,8.8833,512.26
320,11,534,8.9,453.79
320,11,535,8.9167,334.36
320,11,536,8.9333,264.77
320,11,537,8.95,473.11
320,11,538,8.9667,195.35
320,11,539,8.9833,285.83
320,11,540,9.0,529.8
320,11,541,9.0167,491.81
320,11,542,9.0333,534.7
320,11,543,9.05,537.14
320,11,544,9.0667,539.56
320,11,545,9.0833,342.19
320,11,546,9.1,237.07
320,11,547,9.1167,427.78
320,11,548,9.1333,276.43
320,11,549,9.15,336.27
320,11,550,9.1667,423.05
320,11,551,9.1833,459.09
320,11,552,9.2,344.25
320,11,553,9.2167,371.81
320,11,554,9.2333,563.11
320,11,555,9.25,479.31
320,11,556,9.2667,497.55
320,11,557,9.2833,434.3
320,11,558,9.3,440.4
320,11,559,9.3167,574.42
320,11,560,9.3333,540.08
320,11,561,9.35,325.41
320,11,562,9.3667,367.48
320,11,563,9.3833,583.24
320,11,564,9.4,355.93
320,11,565,9.4167,587.57
320,11,566,9.4333,589.72
320,11,567,9.45,591.85
320,11,568,9.4667,593.97
320,11,569,9.4833,587.19
320,11,570,9.5,419.74
320,11,571,9.5167,600.25
320,11,572,9.5333,602.32
320,11,573,9.55,581.32
320,11,574,9.5667,591.7
320,11,575,9.5833,608.44
320,11,576,9.6,610.45
320,11,577,9.6167,612.45
320,11,578,9.6333,614.44
320,11,579,9.65,616.41
320,11,580,9.6667,488.92
320,11,581,9.6833,620.31
320,11,582,9.7,576.94
320,11,583,9.7167,624.16
320,11,584,9.7333,571.23
320,11,585,9.75,443.55
320,11,586,9.7667,629.83
320,11,587,9.7833,371.88
320,11,588,9.8,552.37
320,11,589,9.8167,591.11
320,11,590,9.8333,456.77
320,11,591,9.85,638.99
320,11,592,9.8667,602.17
320,11,593,9.8833,633.46
320,11,594,9.9,644.32
320,11,595,9.9167,646.07
320,11,596,9.9333,522.39
320,11,597,9.95,461.72
320,11,598,9.9667,651.23
320,11,599,9.9833,528.59
320,11,600,10.0,642.22
320,11,601,10.0167,595.77
320,11,602,10.0333,553.7
320,11,603,10.05,504.1
320,11,604,10.0667,661.15
320,11,605,10.0833,520.16
320,11,606,10.1,570.4
320,11,607,10.1167,665.91
320,11,608,10.1333,547.75
320,11,609,10.15,669.01
320,11,610,10.1667,583.33
320,11,611,10.1833,672.05
320,11,612,10.2,643.91
320,11,613,10.2167,493.56
320,11,614,10.2333,385.46
320,11,615,10.25,616.88
320,11,616,10.2667,679.39
320,11,617,10.2833,592.38
320,11,618,10.3,682.22
320,11,619,10.3167,569.85
320,11,620,10.3333,684.99
320,11,621,10.35,428.39
320,11,622,10.3667,687.7
320,11,623,10.3833,689.03
320,11,624,10.4,519.63
320,11,625,10.4167,691.65
320,11,626,10.4333,622.22
320,11,627,10.45,533.35
320,11,628,10.4667,425.19
320,11,629,10.4833,696.7
320,11,630,10.5,697.92
320,11,631,10.5167,699.13
320,11,632,10.5333,531.17
320,11,633,10.55,701.5
320,11,634,10.5667,702.66
320,11,635,10.5833,678.09
320,11,636,10.6,613.16
320,11,637,10.6167,706.05
320,11,638,10.6333,707.15
320,11,639,10.65,434.97
320,11,640,10.6667,709.3
320,11,641,10.6833,636.69
320,11,642,10.7,709.09
320,11,643,10.7167,712.41
320,11,644,10.7333,520.29
320,11,645,10.75,714.4
320,11,646,10.7667,405.39
320,11,647,10.7833,716.33
320,11,648,10.8,717.27
320,11,649,10.8167,648.15
320,11,650,10.8333,321.72
320,11,651,10.85,503.27
320,11,652,10.8667,520.07
320,11,653,10.8833,638.22
320,11,654,10.9,722.57
320,11,655,10.9167,511.03
320,11,656,10.9333,321.92
320,11,657,10.95,631.46
320,11,658,10.9667,414.14
320,11,659,10.9833,726.55
320,11,660,11.0,433.07
320,11,661,11.0167,444.72
320,11,662,11.0333,621.39
320,11,663,11.05,362.05
320,11,664,11.0667,554.57
320,11,665,11.0833,459.54
320,11,666,11.1,731.45
320,11,667,11.1167,378.29
320,11,668,11.1333,452.44
320,11,669,11.15,492.19
320,11,670,11.1667,370.42
320,11,671,11.1833,410.38
320,11,672,11.2,406.77
320,11,673,11.2167,689.29
320,11,674,11.2333,736.06
320,11,675,11.25,154.02
320,11,676,11.2667,392.31
320,11,677,11.2833,569.39
320,11,678,11.3,316.12
320,11,679,11.3167,738.41
320,11,680,11.3333,495.1
320,11,681,11.35,322.37
320,11,682,11.3667,497.6
320,11,683,11.3833,626.5
320,11,684,11.4,402.92
320,11,685,11.4167,416.3
320,11,686,11.4333,459.6
320,11,687,11.45,591.19
320,11,688,11.4667,535.82
320,11,689,11.4833,376.02
320,11,690,11.5,154.2
320,11,691,11.5167,116.76
320,11,692,11.5333,210.81
320,11,693,11.55,194.99
320,11,694,11.5667,169.52
320,11,695,11.5833,364.64
320,11,696,11.6,590.73
320,11,697,11.6167,428.97
320,11,698,11.6333,575.89
320,11,699,11.65,349.92
320,11,700,11.6667,560.46
320,11,701,11.6833,496.47
320,11,702,11.7,619.33
320,11,703,11.7167,463.05
320,11,704,11.7333,399.58
320,11,705,11.75,350.03
320,11,706,11.7667,436.61
320,11,707,11.7833,566.28
320,11,708,11.8,498.81
320,11,709,11.8167,361.61
320,11,710,11.8333,445.83
320,11,711,11.85,743.7
320,11,712,11.8667,456.99
320,11,713,11.8833,426.8
320,11,714,11.9,743.33
320,11,715,11.9167,743.17
320,11,716,11.9333,743.0
320,11,717,11.95,594.49
320,11,718,11.9667,742.6
320,11,719,11.9833,675.24
320,11,720,12.0,643.81
320,11,721,12.0167,631.74
320,11,722,12.0333,518.02
320,11,723,12.05,741.32
320,11,724,12.0667,741.01
320,11,725,12.0833,151.99
320,11,726,12.1,122.53
320,11,727,12.1167,153.71
320,11,728,12.1333,172.07
320,11,729,12.15,214.7
320,11,730,12.1667,76.38
320,11,731,12.1833,210.9
320,11,732,12.2,88.19
320,11,733,12.2167,159.33
320,11,734,12.2333,148.55
320,11,735,12.25,424.39
320,11,736,12.2667,555.06
320,11,737,12.2833,608.04
320,11,738,12.3,355.08
320,11,739,12.3167,447.24
320,11,740,12.3333,534.04
320,11,741,12.35,416.56
320,11,742,12.3667,333.01
320,11,743,12.3833,450.44
320,11,744,12.4,409.6
320,11,745,12.4167,598.22
320,11,746,12.4333,531.92
320,11,747,12.45,415.97
320,11,748,12.4667,360.82
320,11,749,12.4833,451.38
320,11,750,12.5,410.4
320,11,751,12.5167,336.24
320,11,752,12.5333,609.66
320,11,753,12.55,511.13
320,11,754,12.5667,358.85
320,11,755,12.5833,419.28
320,11,756,12.6,722.57
320,11,757,12.6167,636.16
320,11,758,12.6333,720.87
320,11,759,12.65,719.99
320,11,760,12.6667,436.91
320,11,761,12.6833,423.1
320,11,762,12.7,576.02
320,11,763,12.7167,519.38
320,11,764,12.7333,556.31
320,11,765,12.75,91.26
320,11,766,12.7667,180.85
320,11,767,12.7833,155.78
320,11,768,12.8,162.63
320,11,769,12.8167,122.76
320,11,770,12.8333,66.23
320,11,771,12.85,180.15
320,11,772,12.8667,164.62
320,11,773,12.8833,151.68
320,11,774,12.9,150.97
320,11,775,12.9167,88.03
320,11,776,12.9333,141.63
320,11,777,12.95,190.74
320,11,778,12.9667,203.33
320,11,779,12.9833,233.53
320,11,780,13.0,534.06
320,11,781,13.0167,300.61
320,11,782,13.0333,605.68
320,11,783,13.05,168.33
320,11,784,13.0667,347.66
320,11,785,13.0833,373.35
320,11,786,13.1,550.07
320,11,787,13.1167,157.79
320,11,788,13.1333,475.89
320,11,789,13.15,370.84
320,11,790,13.1667,412.1
320,11,791,13.1833,390.81
320,11,792,13.2,582.3
320,11,793,13.2167,680.81
320,11,794,13.2333,524.42
320,11,795,13.25,320.92
320,11,796,13.2667,451.11
320,11,797,13.2833,461.01
320,11,798,13.3,371.11
320,11,799,13.3167,658.85
320,11,800,13.3333,316.68
320,11,801,13.35,470.81
320,11,802,13.3667,423.69
320,11,803,13.3833,295.5
320,11,804,13.4,261.53
320,11,805,13.4167,381.44
320,11,806,13.4333,530.52
320,11,807,13.45,570.83
320,11,808,13.4667,458.43
320,11,809,13.4833,301.69
320,11,810,13.5,558.0
320,11,811,13.5167,499.38
320,11,812,13.5333,382.71
320,11,813,13.55,405.56
320,11,814,13.5667,287.38
320,11,815,13.5833,279.86
320,11,816,13.6,380.14
320,11,817,13.6167,475.35
320,11,818,13.6333,426.12
320,11,819,13.65,480.99
320,11,820,13.6667,318.77
320,11,821,13.6833,468.05
320,11,822,13.7,256.14
320,11,823,13.7167,410.9
320,11,824,13.7333,487.5
320,11,825,13.75,119.14
320,11,826,13.7667,108.56
320,11,827,13.7833,152.64
320,11,828,13.8,134.48
320,11,829,13.8167,86.4
320,11,830,13.8333,141.81
320,11,831,13.85,158.69
320,11,832,13.8667,78.52
320,11,833,13.8833,120.35
320,11,834,13.9,120.2
320,11,835,13.9167,457.31
320,11,836,13.9333,322.95
320,11,837,13.95,516.31
320,11,838,13.9667,316.16
320,11,839,13.9833,328.67
320,11,840,14.0,509.83
320,11,841,14.0167,596.08
320,11,842,14.0333,557.26
320,11,843,14.05,591.85
320,11,844,14.0667,589.72
320,11,845,14.0833,572.16
320,11,846,14.1,499.8
320,11,847,14.1167,560.1
320,11,848,14.1333,581.06
320,11,849,14.15,578.86
320,11,850,14.1667,576.65
320,11,851,14.1833,574.42
320,11,852,14.2,417.77
320,11,853,14.2167,569.94
320,11,854,14.2333,335.68
320,11,855,14.25,565.4
320,11,856,14.2667,563.11
320,11,857,14.2833,506.95
320,11,858,14.3,439.9
320,11,859,14.3167,356.72
320,11,860,14.3333,431.45
320,11,861,14.35,551.49
320,11,862,14.3667,549.13
320,11,863,14.3833,520.13
320,11,864,14.4,544.37
320,11,865,14.4167,321.81
320,11,866,14.4333,449.73
320,11,867,14.45,537.14
320,11,868,14.4667,534.7
320,11,869,14.4833,532.25
320,11,870,14.5,476.47
320,11,871,14.5167,527.33
320,11,872,14.5333,317.78
320,11,873,14.55,522.35
320,11,874,14.5667,434.31
320,11,875,14.5833,311.53
320,11,876,14.6,514.8
320,11,877,14.6167,405.99
320,11,878,14.6333,509.71
320,11,879,14.65,507.15
320,11,880,14.6667,496.65
320,11,881,14.6833,465.22
320,11,882,14.7,499.4
320,11,883,14.7167,299.93
320,11,884,14.7333,494.17
320,11,885,14.75,421.51
320,11,886,14.7667,488.9
320,11,887,14.7833,486.25
320,11,888,14.8,483.59
320,11,889,14.8167,480.92
320,11,890,14.8333,459.72
320,11,891,14.85,475.54
320,11,892,14.8667,472.84
320,11,893,14.8833,469.87
320,11,894,14.9,467.4
320,11,895,14.9167,324.16
320,11,896,14.9333,461.91
320,11,897,14.95,459.16
320,11,898,14.9667,383.79
320,11,899,14.9833,453.61
320,11,900,15.0,450.83
320,11,901,15.0167,448.03
320,11,902,15.0333,445.22
320,11,903,15.05,442.41
320,11,904,15.0667,439.58
320,11,905,15.0833,365.4
320,11,906,15.1,433.9
320,11,907,15.1167,431.04
320,11,908,15.1333,428.18
320,11,909,15.15,284.52
320,11,910,15.1667,320.31
320,11,911,15.1833,233.06
320,11,912,15.2,388.39
320,11,913,15.2167,328.21
320,11,914,15.2333,177.42
320,11,915,15.25,359.52
320,11,916,15.2667,289.84
320,11,917,15.2833,313.14
320,11,918,15.3,278.92
320,11,919,15.3167,319.36
320,11,920,15.3333,380.89
320,11,921,15.35,315.34
320,11,922,15.3667,387.09
320,11,923,15.3833,384.09
320,11,924,15.4,381.08
320,11,925,15.4167,311.89
320,11,926,15.4333,375.04
320,11,927,15.45,360.19
320,11,928,15.4667,368.96
320,11,929,15.4833,365.9
320,11,930,15.5,362.85
320,11,931,15.5167,292.94
320,11,932,15.5333,356.7
320,11,933,15.55,353.62
320,11,934,15.5667,350.53
320,11,935,15.5833,339.51
320,11,936,15.6,344.32
320,11,937,15.6167,298.44
320,11,938,15.6333,222.32
320,11,939,15.65,334.95
320,11,940,15.6667,303.18
320,11,941,15.6833,328.67
320,11,942,15.7,269.06
320,11,943,15.7167,322.36
320,11,944,15.7333,319.19
320,11,945,15.75,316.02
320,11,946,15.7667,304.04
320,11,947,15.7833,309.65
320,11,948,15.8,176.68
320,11,949,15.8167,217.84
320,11,950,15.8333,300.05
320,11,951,15.85,257.41
320,11,952,15.8667,293.61
320,11,953,15.8833,174.07
320,11,954,15.9,222.51
320,11,955,15.9167,250.61
320,11,956,15.9333,178.71
320,11,957,15.95,277.41
320,11,958,15.9667,239.36
320,11,959,15.9833,245.28
320,11,960,16.0,232.84
320,11,961,16.0167,229.04
320,11,962,16.0333,261.05
320,11,963,16.05,257.76
320,11,964,16.0667,254.46
320,11,965,16.0833,167.98
320,11,966,16.1,247.86
320,11,967,16.1167,244.54
320,11,968,16.1333,241.23
320,11,969,16.15,237.9
320,11,970,16.1667,204.0
320,11,971,16.1833,231.24
320,11,972,16.2,223.02
320,11,973,16.2167,224.56
320,11,974,16.2333,221.21
320,11,975,16.25,176.17
320,11,976,16.2667,144.93
320,11,977,16.2833,156.77
320,11,978,16.3,110.87
320,11,979,16.3167,87.11
320,11,980,16.3333,46.4
320,11,981,16.35,43.85
320,11,982,16.3667,40.65
320,11,983,16.3833,46.32
320,11,984,16.4,41.32
320,11,985,16.4167,119.8
320,11,986,16.4333,112.46
320,11,987,16.45,135.17
320,11,988,16.4667,105.76
320,11,989,16.4833,107.42
320,11,990,16.5,164.39
320,11,991,16.5167,163.6
320,11,992,16.5333,160.17
320,11,993,16.55,126.16
320,11,994,16.5667,95.79
320,11,995,16.5833,110.04
320,11,996,16.6,146.44
320,11,997,16.6167,143.0
320,11,998,16.6333,126.79
320,11,999,16.65,115.69
320,11,1000,16.6667,132.65
320,11,1001,16.6833,79.82
320,11,1002,16.7,125.74
320,11,1003,16.7167,86.64
320,11,1004,16.7333,118.81
320,11,1005,16.75,115.35
320,11,1006,16.7667,111.88
320,11,1007,16.7833,84.22
320,11,1008,16.8,104.93
320,11,1009,16.8167,101.46
320,11,1010,16.8333,83.26
320,11,1011,16.85,94.5
320,11,1012,16.8667,91.02
320,11,1013,16.8833,87.53
320,11,1014,16.9,84.05
320,11,1015,16.9167,56.93
320,11,1016,16.9333,43.35
320,11,1017,16.95,72.6
320,11,1018,16.9667,52.57
320,11,1019,16.9833,38.0
320,11,1020,17.0,63.1
320,11,1021,17.0167,59.6
320,11,1022,17.0333,42.93
320,11,1023,17.05,44.09
320,11,1024,17.0667,47.94
320,11,1025,17.0833,9.92
320,11,1026,17.1,8.33
320,11,1027,17.1167,6.18
320,11,1028,17.1333,13.0
320,11,1029,17.15,3.94
320,11,1030,17.1667,3.02
320,11,1031,17.1833,2.93
320,11,1032,17.2,4.86
320,11,1033,17.2167,4.33
320,11,1034,17.2333,0.0
320,11,1035,17.25,4.13
320,11,1036,17.2667,2.02
320,11,1037,17.2833,3.51
320,11,1038,17.3,0.0
320,11,1039,17.3167,0.0
320,11,1040,17.3333,0.0
320,11,1041,17.35,0.0
320,11,1042,17.3667,0.0
320,11,1043,17.3833,0.0
320,11,1044,17.4,0.0
320,11,1045,17.4167,0.0
320,11,1046,17.4333,0.0
320,11,1047,17.45,0.0
320,11,1048,17.4667,0.0
320,11,1049,17.4833,0.0
320,11,1050,17.5,0.0
320,11,1051,17.5167,0.0
320,11,1052,17.5333,0.0
320,11,1053,17.55,0.0
320,11,1054,17.5667,0.0
320,11,1055,17.5833,0.0
320,11,1056,17.6,0.0
320,11,1057,17.6167,0.0
320,11,1058,17.6333,0.0
320,11,1059,17.65,0.0
320,11,1060,17.6667,0.0
320,11,1061,17.6833,0.0
320,11,1062,17.7,0.0
320,11,1063,17.7167,0.0
320,11,1064,17.7333,0.0
320,11,1065,17.75,0.0
320,11,1066,17.7667,0.0
320,11,1067,17.7833,0.0
320,11,1068,17.8,0.0
320,11,1069,17.8167,0.0
320,11,1070,17.8333,0.0
320,11,1071,17.85,0.0
320,11,1072,17.8667,0.0
320,11,1073,17.8833,0.0
320,11,1074,17.9,0.0
320,11,1075,17.9167,0.0
320,11,1076,17.9333,0.0
320,11,1077,17.95,0.0
320,11,1078,17.9667,0.0
320,11,1079,17.9833,0.0
320,11,1080,18.0,0.0
320,11,1081,18.0167,0.0
320,11,1082,18.0333,0.0
320,11,1083,18.05,0.0
320,11,1084,18.0667,0.0
320,11,1085,18.0833,0.0
320,11,1086,18.1,0.0
320,11,1087,18.1167,0.0
320,11,1088,18.1333,0.0
320,11,1089,18.15,0.0
320,11,1090,18.1667,0.0
320,11,1091,18.1833,0.0
320,11,1092,18.2,0.0
320,11,1093,18.2167,0.0
320,11,1094,18.2333,0.0
320,11,1095,18.25,0.0
320,11,1096,18.2667,0.0
320,11,1097,18.2833,0.0
320,11,1098,18.3,0.0
320,11,1099,18.3167,0.0
320,11,1100,18.3333,0.0
320,11,1101,18.35,0.0
320,11,1102,18.3667,0.0
320,11,1103,18.3833,0.0
320,11,1104,18.4,0.0
320,11,1105,18.4167,0.0
320,11,1106,18.4333,0.0
320,11,1107,18.45,0.0
320,11,1108,18.4667,0.0
320,11,1109,18.4833,0.0
320,11,1110,18.5,0.0
320,11,1111,18.5167,0.0
320,11,1112,18.5333,0.0
320,11,1113,18.55,0.0
320,11,1114,18.5667,0.0
320,11,1115,18.5833,0.0
320,11,1116,18.6,0.0
320,11,1117,18.6167,0.0
320,11,1118,18.6333,0.0
320,11,1119,18.65,0.0
320,11,1120,18.6667,0.0
320,11,1121,18.6833,0.0
320,11,1122,18.7,0.0
320,11,1123,18.7167,0.0
320,11,1124,18.7333,0.0
320,11,1125,18.75,0.0
320,11,1126,18.7667,0.0
320,11,1127,18.7833,0.0
320,11,1128,18.8,0.0
320,11,1129,18.8167,0.0
320,11,1130,18.8333,0.0
320,11,1131,18.85,0.0
320,11,1132,18.8667,0.0
320,11,1133,18.8833,0.0
320,11,1134,18.9,0.0
320,11,1135,18.9167,0.0
320,11,1136,18.9333,0.0
320,11,1137,18.95,0.0
320,11,1138,18.9667,0.0
320,11,1139,18.9833,0.0
320,11,1140,19.0,0.0
320,11,1141,19.0167,0.0
320,11,1142,19.0333,0.0
