doy,month,hour,ghi_hourly_wm2
175,6,16,231.62
175,6,17,89.44
175,6,18,35.03
175,6,19,0.0
175,6,20,0.0
175,6,21,0.0
175,6,22,0.0
175,6,23,0.0
176,6,0,0.0
176,6,1,0.0
176,6,2,0.0
176,6,3,0.0
176,6,4,0.0
176,6,5,16.46
176,6,6,111.95
176,6,7,155.7
176,6,8,367.73
176,6,9,392.14
176,6,10,216.34
176,6,11,376.5
176,6,12,381.45
176,6,13,259.2
176,6,14,174.89
176,6,15,321.86
176,6,16,203.63
176,6,17,176.54
176,6,18,46.43
176,6,19,0.0
176,6,20,0.0
176,6,21,0.0
176,6,22,0.0
176,6,23,0.0
177,6,0,0.0
177,6,1,0.0
177,6,2,0.0
177,6,3,0.0
177,6,4,0.0
177,6,5,17.03
177,6,6,97.83
177,6,7,200.46
177,6,8,239.45
177,6,9,172.3
177,6,10,244.43
177,6,11,277.64
177,6,12,516.37
177,6,13,200.69
177,6,14,463.36
177,6,15,278.31
177,6,16,194.18
177,6,17,184.53
177,6,18,47.65
177,6,19,0.0
177,6,20,0.0
177,6,21,0.0
177,6,22,0.0
177,6,23,0.0
178,6,0,0.0
178,6,1,0.0
178,6,2,0.0
178,6,3,0.0
178,6,4,0.0
178,6,5,38.48
178,6,6,129.09
178,6,7,204.25
178,6,8,261.27
178,6,9,206.02
178,6,10,334.34
178,6,11,336.41
178,6,12,230.85
178,6,13,430.98
178,6,14,413.25
178,6,15,448.31
178,6,16,146.67
178,6,17,162.57
178,6,18,33.01
178,6,19,0.0
178,6,20,0.0
178,6,21,0.0
178,6,22,0.0
178,6,23,0.0
179,6,0,0.0
179,6,1,0.0
179,6,2,0.0
179,6,3,0.0
179,6,4,0.0
179,6,5,16.58
179,6,6,77.39
179,6,7,199.78
179,6,8,296.76
179,6,9,322.33
179,6,10,333.21
179,6,11,424.47
179,6,12,336.41
179,6,13,320.6
179,6,14,283.65
179,6,15,381.97
179,6,16,167.46
179,6,17,135.16
179,6,18,46.19
179,6,19,0.0
179,6,20,0.0
179,6,21,0.0
179,6,22,0.0
179,6,23,0.0
180,6,0,0.0
180,6,1,0.0
180,6,2,0.0
180,6,3,0.0
180,6,4,0.0
180,6,5,27.79
180,6,6,98.97
180,6,7,144.73
180,6,8,328.49
180,6,9,330.01
180,6,10,301.19
180,6,11,234.85
180,6,12,399.06
180,6,13,254.38
180,6,14,443.98
180,6,15,180.34
180,6,16,224.73
180,6,17,82.06
180,6,18,51.55
180,6,19,0.0
180,6,20,0.0
180,6,21,0.0
180,6,22,0.0
180,6,23,0.0
181,6,0,0.0
181,6,1,0.0
181,6,2,0.0
181,6,3,0.0
181,6,4,0.0
181,6,5,32.75
181,6,6,109.27
181,6,7,164.09
181,6,8,231.91
181,6,9,310.18
181,6,10,235.11
181,6,11,313.9
181,6,12,374.37
181,6,13,294.17
181,6,14,375.73
181,6,15,268.45
181,6,16,283.38
181,6,17,108.34
181,6,18,32.25
181,6,19,0.0
181,6,20,0.0
181,6,21,0.0
181,6,22,0.0
181,6,23,0.0
182,7,0,0.0
182,7,1,0.0
182,7,2,0.0
182,7,3,0.0
182,7,4,0.0
182,7,5,16.15
182,7,6,141.49
182,7,7,245.69
182,7,8,175.24
182,7,9,373.13
182,7,10,510.43
182,7,11,394.96
182,7,12,490.45
182,7,13,260.06
182,7,14,316.41
182,7,15,255.74
182,7,16,241.09
182,7,17,82.5
182,7,18,47.16
182,7,19,0.5
182,7,20,0.0
182,7,21,0.0
182,7,22,0.0
182,7,23,0.0
183,7,0,0.0
183,7,1,0.0
183,7,2,0.0
183,7,3,0.0
183,7,4,0.0
183,7,5,8.2
183,7,6,96.71
183,7,7,159.52
183,7,8,244.58
183,7,9,296.23
183,7,10,515.98
183,7,11,409.11
183,7,12,395.39
183,7,13,187.14
183,7,14,217.22
183,7,15,280.31
183,7,16,232.83
183,7,17,62.41
183,7,18,67.82
183,7,19,0.8
183,7,20,0.0
183,7,21,0.0
183,7,22,0.0
183,7,23,0.0
184,7,0,0.0
184,7,1,0.0
184,7,2,0.0
184,7,3,0.0
184,7,4,0.0
184,7,5,14.81
184,7,6,49.47
184,7,7,191.7
184,7,8,189.28
184,7,9,228.82
184,7,10,319.09
184,7,11,363.29
184,7,12,428.98
184,7,13,461.43
184,7,14,156.14
184,7,15,265.69
184,7,16,155.2
184,7,17,129.81
184,7,18,67.1
184,7,19,0.26
184,7,20,0.0
184,7,21,0.0
184,7,22,0.0
184,7,23,0.0
185,7,0,0.0
185,7,1,0.0
185,7,2,0.0
185,7,3,0.0
185,7,4,0.0
185,7,5,24.85
185,7,6,67.12
185,7,7,198.08
185,7,8,283.97
185,7,9,311.02
185,7,10,274.13
185,7,11,349.0
185,7,12,317.73
185,7,13,224.64
185,7,14,377.46
185,7,15,334.12
185,7,16,184.21
185,7,17,131.86
185,7,18,23.49
185,7,19,0.57
185,7,20,0.0
185,7,21,0.0
185,7,22,0.0
185,7,23,0.0
186,7,0,0.0
186,7,1,0.0
186,7,2,0.0
186,7,3,0.0
186,7,4,0.0
186,7,5,9.92
186,7,6,111.17
186,7,7,163.06
186,7,8,311.52
186,7,9,335.16
186,7,10,283.44
186,7,11,463.52
186,7,12,536.12
186,7,13,283.99
186,7,14,352.26
186,7,15,186.83
186,7,16,142.6
186,7,17,121.86
186,7,18,44.82
186,7,19,0.27
186,7,20,0.0
186,7,21,0.0
186,7,22,0.0
186,7,23,0.0
187,7,0,0.0
187,7,1,0.0
187,7,2,0.0
187,7,3,0.0
187,7,4,0.0
187,7,5,22.75
187,7,6,55.88
187,7,7,134.03
187,7,8,304.78
187,7,9,324.41
187,7,10,272.08
187,7,11,494.36
187,7,12,337.08
187,7,13,326.39
187,7,14,252.61
187,7,15,220.28
187,7,16,138.88
187,7,17,75.81
187,7,18,54.97
187,7,19,0.41
187,7,20,0.0
187,7,21,0.0
187,7,22,0.0
187,7,23,0.0
188,7,0,0.0
188,7,1,0.0
188,7,2,0.0
188,7,3,0.0
188,7,4,0.0
188,7,5,24.55
188,7,6,121.21
188,7,7,228.09
188,7,8,138.24
188,7,9,399.81
188,7,10,430.48
188,7,11,381.69
188,7,12,380.48
188,7,13,378.17
188,7,14,341.0
188,7,15,385.18
188,7,16,139.6
188,7,17,146.14
188,7,18,51.8
188,7,19,0.35
188,7,20,0.0
188,7,21,0.0
188,7,22,0.0
188,7,23,0.0
189,7,0,0.0
189,7,1,0.0
189,7,2,0.0
189,7,3,0.0
189,7,4,0.0
189,7,5,19.51
189,7,6,64.89
189,7,7,261.3
189,7,8,232.33
189,7,9,331.08
189,7,10,451.71
189,7,11,389.3
189,7,12,242.73
189,7,13,328.09
189,7,14,265.63
189,7,15,330.47
189,7,16,194.28
189,7,17,156.65
189,7,18,54.22
189,7,19,0.45
189,7,20,0.0
189,7,21,0.0
189,7,22,0.0
189,7,23,0.0
190,7,0,0.0
190,7,1,0.0
190,7,2,0.0
190,7,3,0.0
190,7,4,0.0
190,7,5,23.79
190,7,6,127.82
190,7,7,129.25
190,7,8,323.43
190,7,9,355.06
190,7,10,423.58
190,7,11,408.65
190,7,12,301.19
190,7,13,469.45
190,7,14,313.93
190,7,15,224.99
190,7,16,298.37
190,7,17,118.4
190,7,18,81.89
190,7,19,0.68
190,7,20,0.0
190,7,21,0.0
190,7,22,0.0
190,7,23,0.0
191,7,0,0.0
191,7,1,0.0
191,7,2,0.0
191,7,3,0.0
191,7,4,0.0
191,7,5,24.81
191,7,6,74.76
191,7,7,183.51
191,7,8,198.1
191,7,9,369.45
191,7,10,306.2
191,7,11,360.31
191,7,12,403.42
191,7,13,449.67
191,7,14,282.0
191,7,15,334.27
191,7,16,227.1
191,7,17,65.07
191,7,18,61.03
191,7,19,0.08
191,7,20,0.0
191,7,21,0.0
191,7,22,0.0
191,7,23,0.0
192,7,0,0.0
192,7,1,0.0
192,7,2,0.0
192,7,3,0.0
192,7,4,0.0
192,7,5,27.81
192,7,6,89.92
192,7,7,167.18
192,7,8,302.82
192,7,9,289.81
192,7,10,210.48
192,7,11,418.08
192,7,12,364.28
192,7,13,354.68
192,7,14,197.18
192,7,15,245.8
192,7,16,247.51
192,7,17,111.51
192,7,18,35.98
192,7,19,0.61
192,7,20,0.0
192,7,21,0.0
192,7,22,0.0
192,7,23,0.0
193,7,0,0.0
193,7,1,0.0
193,7,2,0.0
193,7,3,0.0
193,7,4,0.0
193,7,5,13.59
193,7,6,121.32
193,7,7,229.61
193,7,8,287.5
193,7,9,194.58
193,7,10,495.61
193,7,11,454.47
193,7,12,452.34
193,7,13,337.8
193,7,14,425.59
193,7,15,250.96
193,7,16,247.06
193,7,17,201.64
193,7,18,87.28
193,7,19,0.57
193,7,20,0.0
193,7,21,0.0
193,7,22,0.0
193,7,23,0.0
194,7,0,0.0
194,7,1,0.0
194,7,2,0.0
194,7,3,0.0
194,7,4,0.0
194,7,5,12.21
194,7,6,93.92
194,7,7,157.42
194,7,8,311.53
194,7,9,406.36
194,7,10,340.21
194,7,11,225.13
194,7,12,431.62
194,7,13,480.18
194,7,14,171.06
194,7,15,325.14
194,7,16,220.78
194,7,17,96.47
194,7,18,36.8
194,7,19,0.97
194,7,20,0.0
194,7,21,0.0
194,7,22,0.0
194,7,23,0.0
195,7,0,0.0
195,7,1,0.0
195,7,2,0.0
195,7,3,0.0
195,7,4,0.0
195,7,5,32.7
195,7,6,105.73
195,7,7,135.94
195,7,8,177.79
195,7,9,273.64
195,7,10,330.68
195,7,11,508.52
195,7,12,530.41
195,7,13,326.02
195,7,14,422.69
195,7,15,215.31
195,7,16,198.17
195,7,17,102.37
195,7,18,65.92
195,7,19,0.9
195,7,20,0.0
195,7,21,0.0
195,7,22,0.0
195,7,23,0.0
196,7,0,0.0
196,7,1,0.0
196,7,2,0.0
196,7,3,0.0
196,7,4,0.0
196,7,5,25.01
196,7,6,75.88
196,7,7,238.37
196,7,8,145.7
196,7,9,333.11
196,7,10,268.52
196,7,11,532.69
196,7,12,341.32
196,7,13,347.03
196,7,14,259.85
196,7,15,236.76
196,7,16,211.33
196,7,17,117.56
196,7,18,35.98
196,7,19,0.27
196,7,20,0.0
196,7,21,0.0
196,7,22,0.0
196,7,23,0.0
197,7,0,0.0
197,7,1,0.0
197,7,2,0.0
197,7,3,0.0
197,7,4,0.0
197,7,5,14.67
197,7,6,43.17
197,7,7,215.37
197,7,8,211.43
197,7,9,288.58
197,7,10,416.42
197,7,11,444.0
197,7,12,400.76
197,7,13,392.57
197,7,14,336.47
197,7,15,171.19
197,7,16,193.66
197,7,17,109.29
197,7,18,44.59
197,7,19,0.23
197,7,20,0.0
197,7,21,0.0
197,7,22,0.0
197,7,23,0.0
198,7,0,0.0
198,7,1,0.0
198,7,2,0.0
198,7,3,0.0
198,7,4,0.0
198,7,5,25.92
198,7,6,131.54
198,7,7,229.07
198,7,8,254.52
198,7,9,273.07
198,7,10,270.96
198,7,11,365.74
198,7,12,500.19
198,7,13,411.62
198,7,14,373.5
198,7,15,149.66
198,7,16,171.53
198,7,17,166.94
198,7,18,71.46
198,7,19,0.25
198,7,20,0.0
198,7,21,0.0
198,7,22,0.0
198,7,23,0.0
199,7,0,0.0
199,7,1,0.0
199,7,2,0.0
199,7,3,0.0
199,7,4,0.0
199,7,5,23.09
199,7,6,107.02
199,7,7,221.47
199,7,8,218.77
199,7,9,300.27
199,7,10,298.41
199,7,11,513.92
199,7,12,365.57
199,7,13,379.63
199,7,14,382.88
199,7,15,220.59
199,7,16,250.43
199,7,17,93.81
199,7,18,65.79
199,7,19,0.28
199,7,20,0.0
199,7,21,0.0
199,7,22,0.0
199,7,23,0.0
200,7,0,0.0
200,7,1,0.0
200,7,2,0.0
200,7,3,0.0
200,7,4,0.0
200,7,5,14.85
200,7,6,121.12
200,7,7,158.62
200,7,8,298.74
200,7,9,207.81
200,7,10,329.84
200,7,11,491.04
200,7,12,317.28
200,7,13,467.95
200,7,14,296.79
200,7,15,228.89
200,7,16,284.28
200,7,17,144.46
200,7,18,62.14
200,7,19,0.23
200,7,20,0.0
200,7,21,0.0
200,7,22,0.0
200,7,23,0.0
201,7,0,0.0
201,7,1,0.0
201,7,2,0.0
201,7,3,0.0
201,7,4,0.0
201,7,5,20.75
201,7,6,73.1
201,7,7,183.93
201,7,8,222.77
201,7,9,193.89
201,7,10,466.16
201,7,11,488.04
201,7,12,235.36
201,7,13,450.38
201,7,14,284.3
201,7,15,168.53
201,7,16,263.41
201,7,17,174.04
201,7,18,43.25
201,7,19,0.93
201,7,20,0.0
201,7,21,0.0
201,7,22,0.0
201,7,23,0.0
202,7,0,0.0
202,7,1,0.0
202,7,2,0.0
202,7,3,0.0
202,7,4,0.0
202,7,5,21.06
202,7,6,99.45
202,7,7,155.06
202,7,8,126.49
202,7,9,319.73
202,7,10,288.23
202,7,11,435.22
202,7,12,455.79
202,7,13,445.1
202,7,14,329.95
202,7,15,231.02
202,7,16,108.84
202,7,17,149.27
202,7,18,54.21
202,7,19,0.2
202,7,20,0.0
202,7,21,0.0
202,7,22,0.0
202,7,23,0.0
203,7,0,0.0
203,7,1,0.0
203,7,2,0.0
203,7,3,0.0
203,7,4,0.0
203,7,5,10.89
203,7,6,113.15
203,7,7,92.29
203,7,8,258.12
203,7,9,227.69
203,7,10,183.25
203,7,11,306.77
203,7,12,396.08
203,7,13,388.96
203,7,14,216.21
203,7,15,337.24
203,7,16,210.15
203,7,17,95.49
203,7,18,35.52
203,7,19,0.23
203,7,20,0.0
203,7,21,0.0
203,7,22,0.0
203,7,23,0.0
204,7,0,0.0
204,7,1,0.0
204,7,2,0.0
204,7,3,0.0
204,7,4,0.0
204,7,5,30.21
204,7,6,140.71
204,7,7,159.82
204,7,8,203.52
204,7,9,388.79
204,7,10,334.28
204,7,11,314.47
204,7,12,368.56
204,7,13,279.57
204,7,14,295.85
204,7,15,329.43
204,7,16,112.1
204,7,17,109.71
204,7,18,37.18
204,7,19,0.25
204,7,20,0.0
204,7,21,0.0
204,7,22,0.0
204,7,23,0.0
205,7,0,0.0
205,7,1,0.0
205,7,2,0.0
205,7,3,0.0
205,7,4,0.0
205,7,5,28.41
205,7,6,129.89
205,7,7,229.19
205,7,8,251.73
205,7,9,481.38
205,7,10,311.93
205,7,11,372.83
205,7,12,315.75
205,7,13,431.52
205,7,14,265.15
205,7,15,217.65
205,7,16,243.56
205,7,17,129.04
205,7,18,39.71
205,7,19,0.73
205,7,20,0.0
205,7,21,0.0
205,7,22,0.0
205,7,23,0.0
206,7,0,0.0
206,7,1,0.0
206,7,2,0.0
206,7,3,0.0
206,7,4,0.0
206,7,5,19.32
206,7,6,157.53
206,7,7,175.35
206,7,8,289.9
206,7,9,163.85
206,7,10,322.69
206,7,11,335.3
206,7,12,257.37
206,7,13,315.21
206,7,14,276.97
206,7,15,226.56
206,7,16,119.03
206,7,17,128.89
206,7,18,47.22
206,7,19,0.93
206,7,20,0.0
206,7,21,0.0
206,7,22,0.0
206,7,23,0.0
207,7,0,0.0
207,7,1,0.0
207,7,2,0.0
207,7,3,0.0
207,7,4,0.0
207,7,5,29.13
207,7,6,117.87
207,7,7,191.33
207,7,8,318.9
207,7,9,232.71
207,7,10,420.03
207,7,11,315.42
207,7,12,481.27
207,7,13,286.55
207,7,14,200.51
207,7,15,264.33
207,7,16,234.5
207,7,17,176.31
207,7,18,63.18
207,7,19,0.85
207,7,20,0.0
207,7,21,0.0
207,7,22,0.0
207,7,23,0.0
208,7,0,0.0
208,7,1,0.0
208,7,2,0.0
208,7,3,0.0
208,7,4,0.0
208,7,5,11.65
208,7,6,103.44
208,7,7,161.33
208,7,8,236.87
208,7,9,213.0
208,7,10,305.85
208,7,11,276.65
208,7,12,530.39
208,7,13,310.44
208,7,14,264.7
208,7,15,320.45
208,7,16,191.31
208,7,17,173.2
208,7,18,35.73
208,7,19,0.21
208,7,20,0.0
208,7,21,0.0
208,7,22,0.0
208,7,23,0.0
209,7,0,0.0
209,7,1,0.0
209,7,2,0.0
209,7,3,0.0
209,7,4,0.0
209,7,5,24.8
209,7,6,123.48
209,7,7,133.13
209,7,8,99.21
209,7,9,266.18
209,7,10,312.01
209,7,11,351.96
209,7,12,454.76
209,7,13,424.47
209,7,14,224.72
209,7,15,264.54
209,7,16,163.88
209,7,17,107.42
209,7,18,32.09
209,7,19,0.68
209,7,20,0.0
209,7,21,0.0
209,7,22,0.0
209,7,23,0.0
210,7,0,0.0
210,7,1,0.0
210,7,2,0.0
210,7,3,0.0
210,7,4,0.0
210,7,5,28.4
210,7,6,135.35
210,7,7,200.86
210,7,8,192.2
210,7,9,258.78
210,7,10,479.67
210,7,11,578.87
210,7,12,492.61
210,7,13,312.38
210,7,14,316.41
210,7,15,288.74
210,7,16,189.63
210,7,17,127.64
210,7,18,39.47
210,7,19,0.94
210,7,20,0.0
210,7,21,0.0
210,7,22,0.0
210,7,23,0.0
211,7,0,0.0
211,7,1,0.0
211,7,2,0.0
211,7,3,0.0
211,7,4,0.0
211,7,5,16.54
211,7,6,89.24
211,7,7,166.31
211,7,8,233.51
211,7,9,451.87
211,7,10,365.31
211,7,11,391.42
211,7,12,226.56
211,7,13,334.21
211,7,14,300.49
211,7,15,262.07
211,7,16,135.65
211,7,17,109.4
211,7,18,56.65
211,7,19,0.35
211,7,20,0.0
211,7,21,0.0
211,7,22,0.0
211,7,23,0.0
212,7,0,0.0
212,7,1,0.0
212,7,2,0.0
212,7,3,0.0
212,7,4,0.0
212,7,5,10.73
212,7,6,128.88
212,7,7,229.32
212,7,8,242.78
212,7,9,299.04
212,7,10,326.27
212,7,11,381.61
212,7,12,384.29
212,7,13,394.17
212,7,14,514.71
212,7,15,295.0
212,7,16,319.82
212,7,17,183.96
212,7,18,38.84
212,7,19,0.24
212,7,20,0.0
212,7,21,0.0
212,7,22,0.0
212,7,23,0.0
213,8,0,0.0
213,8,1,0.0
213,8,2,0.0
213,8,3,0.0
213,8,4,0.0
213,8,5,7.06
213,8,6,65.45
213,8,7,189.91
213,8,8,290.33
213,8,9,216.69
213,8,10,299.5
213,8,11,336.91
213,8,12,223.08
213,8,13,172.47
213,8,14,329.17
213,8,15,319.09
213,8,16,167.48
213,8,17,67.36
213,8,18,44.95
213,8,19,0.0
213,8,20,0.0
213,8,21,0.0
213,8,22,0.0
213,8,23,0.0
214,8,0,0.0
214,8,1,0.0
214,8,2,0.0
214,8,3,0.0
214,8,4,0.0
214,8,5,13.47
214,8,6,94.62
214,8,7,208.0
214,8,8,332.71
214,8,9,333.04
214,8,10,476.33
214,8,11,456.9
214,8,12,363.92
214,8,13,555.42
214,8,14,293.07
214,8,15,338.94
214,8,16,128.26
214,8,17,117.97
214,8,18,48.24
214,8,19,0.0
214,8,20,0.0
214,8,21,0.0
214,8,22,0.0
214,8,23,0.0
215,8,0,0.0
215,8,1,0.0
215,8,2,0.0
215,8,3,0.0
215,8,4,0.0
215,8,5,11.0
215,8,6,48.57
215,8,7,183.16
215,8,8,137.12
215,8,9,269.87
215,8,10,419.38
215,8,11,333.6
215,8,12,326.48
215,8,13,261.39
215,8,14,298.79
215,8,15,299.86
215,8,16,235.04
215,8,17,142.45
215,8,18,49.7
215,8,19,0.0
215,8,20,0.0
215,8,21,0.0
215,8,22,0.0
215,8,23,0.0
216,8,0,0.0
216,8,1,0.0
216,8,2,0.0
216,8,3,0.0
216,8,4,0.0
216,8,5,19.92
216,8,6,94.24
216,8,7,179.23
216,8,8,229.62
216,8,9,411.47
216,8,10,298.0
216,8,11,284.06
216,8,12,302.97
216,8,13,321.14
216,8,14,402.69
216,8,15,203.11
216,8,16,201.01
216,8,17,132.33
216,8,18,69.87
216,8,19,0.0
216,8,20,0.0
216,8,21,0.0
216,8,22,0.0
216,8,23,0.0
217,8,0,0.0
217,8,1,0.0
217,8,2,0.0
217,8,3,0.0
217,8,4,0.0
217,8,5,7.56
217,8,6,93.94
217,8,7,177.74
217,8,8,235.5
217,8,9,311.27
217,8,10,346.28
217,8,11,346.97
217,8,12,307.03
217,8,13,477.68
217,8,14,294.98
217,8,15,389.58
217,8,16,189.36
217,8,17,130.31
217,8,18,40.64
217,8,19,0.0
217,8,20,0.0
217,8,21,0.0
217,8,22,0.0
217,8,23,0.0
218,8,0,0.0
218,8,1,0.0
218,8,2,0.0
218,8,3,0.0
218,8,4,0.0
218,8,5,10.07
218,8,6,95.73
218,8,7,171.44
218,8,8,239.76
218,8,9,498.65
218,8,10,297.5
218,8,11,184.54
218,8,12,314.24
218,8,13,422.58
218,8,14,257.11
218,8,15,244.45
218,8,16,240.67
218,8,17,93.3
218,8,18,50.69
218,8,19,0.0
218,8,20,0.0
218,8,21,0.0
218,8,22,0.0
218,8,23,0.0
219,8,0,0.0
219,8,1,0.0
219,8,2,0.0
219,8,3,0.0
219,8,4,0.0
219,8,5,13.94
219,8,6,74.12
219,8,7,108.09
219,8,8,364.05
219,8,9,164.8
219,8,10,238.13
219,8,11,525.59
219,8,12,376.75
219,8,13,205.31
219,8,14,393.1
219,8,15,315.45
219,8,16,266.46
219,8,17,130.67
219,8,18,45.86
219,8,19,0.0
219,8,20,0.0
219,8,21,0.0
219,8,22,0.0
219,8,23,0.0
220,8,0,0.0
220,8,1,0.0
220,8,2,0.0
220,8,3,0.0
220,8,4,0.0
220,8,5,5.53
220,8,6,45.97
220,8,7,158.13
220,8,8,298.33
220,8,9,330.56
220,8,10,238.68
220,8,11,370.47
220,8,12,375.83
220,8,13,435.39
220,8,14,190.48
220,8,15,444.92
220,8,16,196.83
220,8,17,222.97
220,8,18,50.49
220,8,19,0.0
220,8,20,0.0
220,8,21,0.0
220,8,22,0.0
220,8,23,0.0
221,8,0,0.0
221,8,1,0.0
221,8,2,0.0
221,8,3,0.0
221,8,4,0.0
221,8,5,13.51
221,8,6,104.37
221,8,7,212.46
221,8,8,168.26
221,8,9,222.38
221,8,10,396.17
221,8,11,480.36
221,8,12,325.29
221,8,13,398.97
221,8,14,368.68
221,8,15,380.14
221,8,16,286.3
221,8,17,123.67
221,8,18,66.09
221,8,19,0.0
221,8,20,0.0
221,8,21,0.0
221,8,22,0.0
221,8,23,0.0
222,8,0,0.0
222,8,1,0.0
222,8,2,0.0
222,8,3,0.0
222,8,4,0.0
222,8,5,7.85
222,8,6,66.56
222,8,7,141.93
222,8,8,109.86
222,8,9,264.22
222,8,10,294.99
222,8,11,446.62
222,8,12,438.27
222,8,13,272.66
222,8,14,345.34
222,8,15,316.29
222,8,16,187.98
222,8,17,131.05
222,8,18,35.39
222,8,19,0.0
222,8,20,0.0
222,8,21,0.0
222,8,22,0.0
222,8,23,0.0
223,8,0,0.0
223,8,1,0.0
223,8,2,0.0
223,8,3,0.0
223,8,4,0.0
223,8,5,11.03
223,8,6,51.4
223,8,7,94.24
223,8,8,230.42
223,8,9,304.25
223,8,10,323.93
223,8,11,374.31
223,8,12,348.47
223,8,13,326.99
223,8,14,308.3
223,8,15,264.58
223,8,16,151.16
223,8,17,78.07
223,8,18,55.7
223,8,19,0.0
223,8,20,0.0
223,8,21,0.0
223,8,22,0.0
223,8,23,0.0
224,8,0,0.0
224,8,1,0.0
224,8,2,0.0
224,8,3,0.0
224,8,4,0.0
224,8,5,13.4
224,8,6,88.07
224,8,7,156.57
224,8,8,384.67
224,8,9,212.03
224,8,10,321.17
224,8,11,462.48
224,8,12,402.81
224,8,13,406.88
224,8,14,261.78
224,8,15,124.14
224,8,16,142.29
224,8,17,107.9
224,8,18,34.3
224,8,19,0.0
224,8,20,0.0
224,8,21,0.0
224,8,22,0.0
224,8,23,0.0
225,8,0,0.0
225,8,1,0.0
225,8,2,0.0
225,8,3,0.0
225,8,4,0.0
225,8,5,12.32
225,8,6,70.36
225,8,7,215.41
225,8,8,155.52
225,8,9,220.6
225,8,10,368.23
225,8,11,597.08
225,8,12,203.69
225,8,13,363.84
225,8,14,362.81
225,8,15,336.52
225,8,16,225.52
225,8,17,106.03
225,8,18,48.54
225,8,19,0.0
225,8,20,0.0
225,8,21,0.0
225,8,22,0.0
225,8,23,0.0
226,8,0,0.0
226,8,1,0.0
226,8,2,0.0
226,8,3,0.0
226,8,4,0.0
226,8,5,6.9
226,8,6,100.25
226,8,7,190.5
226,8,8,336.14
226,8,9,375.9
226,8,10,379.22
226,8,11,263.1
226,8,12,331.24
226,8,13,344.76
226,8,14,233.4
226,8,15,191.94
226,8,16,269.35
226,8,17,113.55
226,8,18,52.69
226,8,19,0.0
226,8,20,0.0
226,8,21,0.0
226,8,22,0.0
226,8,23,0.0
227,8,0,0.0
227,8,1,0.0
227,8,2,0.0
227,8,3,0.0
227,8,4,0.0
227,8,5,14.6
227,8,6,76.91
227,8,7,160.97
227,8,8,250.45
227,8,9,266.63
227,8,10,287.75
227,8,11,518.17
227,8,12,443.74
227,8,13,398.21
227,8,14,387.3
227,8,15,236.03
227,8,16,266.34
227,8,17,108.14
227,8,18,38.19
227,8,19,0.0
227,8,20,0.0
227,8,21,0.0
227,8,22,0.0
227,8,23,0.0
228,8,0,0.0
228,8,1,0.0
228,8,2,0.0
228,8,3,0.0
228,8,4,0.0
228,8,5,7.4
228,8,6,81.2
228,8,7,213.42
228,8,8,181.51
228,8,9,179.95
228,8,10,350.47
228,8,11,338.4
228,8,12,303.76
228,8,13,254.14
228,8,14,410.61
228,8,15,327.51
228,8,16,241.93
228,8,17,118.63
228,8,18,21.1
228,8,19,0.0
228,8,20,0.0
228,8,21,0.0
228,8,22,0.0
228,8,23,0.0
229,8,0,0.0
229,8,1,0.0
229,8,2,0.0
229,8,3,0.0
229,8,4,0.0
229,8,5,6.6
229,8,6,77.59
229,8,7,206.12
229,8,8,226.03
229,8,9,216.21
229,8,10,302.27
229,8,11,472.88
229,8,12,353.7
229,8,13,430.31
229,8,14,404.58
229,8,15,249.55
229,8,16,307.95
229,8,17,123.38
229,8,18,46.1
229,8,19,0.0
229,8,20,0.0
229,8,21,0.0
229,8,22,0.0
229,8,23,0.0
230,8,0,0.0
230,8,1,0.0
230,8,2,0.0
230,8,3,0.0
230,8,4,0.0
230,8,5,5.7
230,8,6,87.95
230,8,7,160.16
230,8,8,158.97
230,8,9,324.36
230,8,10,342.57
230,8,11,380.2
230,8,12,478.37
230,8,13,380.21
230,8,14,329.05
230,8,15,336.93
230,8,16,235.98
230,8,17,108.83
230,8,18,42.2
230,8,19,0.0
230,8,20,0.0
230,8,21,0.0
230,8,22,0.0
230,8,23,0.0
231,8,0,0.0
231,8,1,0.0
231,8,2,0.0
231,8,3,0.0
231,8,4,0.0
231,8,5,10.68
231,8,6,118.91
231,8,7,143.54
231,8,8,248.8
231,8,9,236.18
231,8,10,250.57
231,8,11,313.64
231,8,12,366.58
231,8,13,387.92
231,8,14,261.21
231,8,15,208.94
231,8,16,172.08
231,8,17,69.17
231,8,18,43.35
231,8,19,0.0
231,8,20,0.0
231,8,21,0.0
231,8,22,0.0
231,8,23,0.0
232,8,0,0.0
232,8,1,0.0
232,8,2,0.0
232,8,3,0.0
232,8,4,0.0
232,8,5,12.66
232,8,6,91.25
232,8,7,167.36
232,8,8,204.37
232,8,9,389.46
232,8,10,353.68
232,8,11,492.56
232,8,12,473.33
232,8,13,397.45
232,8,14,259.99
232,8,15,320.69
232,8,16,120.56
232,8,17,120.45
232,8,18,33.68
232,8,19,0.0
232,8,20,0.0
232,8,21,0.0
232,8,22,0.0
232,8,23,0.0
233,8,0,0.0
233,8,1,0.0
233,8,2,0.0
233,8,3,0.0
233,8,4,0.0
233,8,5,14.06
233,8,6,79.49
233,8,7,157.48
233,8,8,269.11
233,8,9,343.93
233,8,10,453.42
233,8,11,274.88
233,8,12,486.99
233,8,13,463.42
233,8,14,359.5
233,8,15,282.81
233,8,16,193.33
233,8,17,133.57
233,8,18,29.75
233,8,19,0.0
233,8,20,0.0
233,8,21,0.0
